1:AOR:-(int,int):%(int,int):com.google.javascript.jscomp.ControlFlowAnalysis$1@compare(com.google.javascript.jscomp.graph.DiGraph.DiGraphNode<com.google.javascript.rhino.Node,com.google.javascript.jscomp.ControlFlowGraph.Branch>,com.google.javascript.jscomp.graph.DiGraph.DiGraphNode<com.google.javascript.rhino.Node,com.google.javascript.jscomp.ControlFlowGraph.Branch>):76:2678:astPosition.get(a.getValue()) - astPosition.get(b.getValue()) |==> astPosition.get(a.getValue()) % astPosition.get(b.getValue())
590:COR:&&(boolean,boolean):==(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeAlternatives(com.google.javascript.rhino.jstype.JSType):721:24666:objType != null && objType.getConstructor() != null && objType.getConstructor().isInterface() |==> (objType != null && objType.getConstructor() != null) == objType.getConstructor().isInterface()
591:COR:&&(boolean,boolean):FALSE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeAlternatives(com.google.javascript.rhino.jstype.JSType):722:24730:objType != null && objType.getConstructor() != null && objType.getConstructor().isInterface() |==> false
592:COR:&&(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeAlternatives(com.google.javascript.rhino.jstype.JSType):721:24666:objType != null && objType.getConstructor() != null && objType.getConstructor().isInterface() |==> objType != null && objType.getConstructor() != null
593:COR:&&(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeAlternatives(com.google.javascript.rhino.jstype.JSType):723:24745:objType != null && objType.getConstructor() != null && objType.getConstructor().isInterface() |==> objType.getConstructor().isInterface()
594:STD:<CALL>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeAlternatives(com.google.javascript.rhino.jstype.JSType):727:24948:list.add(impl.getInstanceType()); |==> <NO-OP>
595:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):738:25237:type.autoboxesTo() != null |==> true
596:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):739:25258:type = type.autoboxesTo(); |==> <NO-OP>
597:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):746:25423:"prototype".equals(field) |==> false
598:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):746:25423:"prototype".equals(field) |==> true
599:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):755:25806:objType != null |==> true
600:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):755:25848:objType.getImplicitPrototype() != objType |==> true
601:COR:&&(boolean,boolean):==(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):755:25798:objType != null && objType.getImplicitPrototype() != objType |==> objType != null == (objType.getImplicitPrototype() != objType)
602:COR:&&(boolean,boolean):FALSE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):755:25814:objType != null && objType.getImplicitPrototype() != objType |==> false
603:COR:&&(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):755:25798:objType != null && objType.getImplicitPrototype() != objType |==> objType != null
604:COR:&&(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):755:25817:objType != null && objType.getImplicitPrototype() != objType |==> objType.getImplicitPrototype() != objType
605:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):756:25896:objType.hasOwnProperty(field) |==> false
606:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):756:25896:objType.hasOwnProperty(field) |==> true
607:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):757:25917:foundType = objType; |==> <NO-OP>
608:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.rhino.jstype.JSType):759:25956:objType = objType.getImplicitPrototype(); |==> <NO-OP>
609:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getInstanceFromPrototype(com.google.javascript.rhino.jstype.JSType):770:26491:type.isFunctionPrototypeType() |==> false
610:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getInstanceFromPrototype(com.google.javascript.rhino.jstype.JSType):770:26491:type.isFunctionPrototypeType() |==> true
611:COR:||(boolean,boolean):!=(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getInstanceFromPrototype(com.google.javascript.rhino.jstype.JSType):773:26640:owner.isConstructor() || owner.isInterface() |==> owner.isConstructor() != owner.isInterface()
612:COR:||(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getInstanceFromPrototype(com.google.javascript.rhino.jstype.JSType):773:26640:owner.isConstructor() || owner.isInterface() |==> owner.isConstructor()
613:COR:||(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getInstanceFromPrototype(com.google.javascript.rhino.jstype.JSType):773:26665:owner.isConstructor() || owner.isInterface() |==> owner.isInterface()
614:COR:||(boolean,boolean):TRUE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@getInstanceFromPrototype(com.google.javascript.rhino.jstype.JSType):773:26662:owner.isConstructor() || owner.isInterface() |==> true
615:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):785:27059:objType != null |==> true
616:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):794:27444:constructor != null |==> true
617:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):797:27612:top != null |==> true
618:STD:<CALL>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):798:27637:p.addType(itype, top, relatedType); |==> <NO-OP>
619:STD:<CALL>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):800:27708:recordInterfaces(itype, relatedType, p); |==> <NO-OP>
620:COR:<MEMBER_SELECT(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):804:27853:p.skipRenaming |==> false
621:COR:<MEMBER_SELECT(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):804:27853:p.skipRenaming |==> true
622:COR:||(boolean,boolean):!=(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):806:27902:constructor.isInterface() || constructor.isConstructor() |==> constructor.isInterface() != constructor.isConstructor()
623:COR:||(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):806:27902:constructor.isInterface() || constructor.isConstructor() |==> constructor.isInterface()
624:COR:||(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):806:27931:constructor.isInterface() || constructor.isConstructor() |==> constructor.isConstructor()
625:COR:||(boolean,boolean):TRUE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):806:27928:constructor.isInterface() || constructor.isConstructor() |==> true
626:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):807:27974:constructor = constructor.getSuperClassConstructor(); |==> <NO-OP>
627:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$JSTypeSystem@recordInterfaces(com.google.javascript.rhino.jstype.JSType,com.google.javascript.rhino.jstype.JSType,com.google.javascript.jscomp.DisambiguateProperties<com.google.javascript.rhino.jstype.JSType>.Property):809:28059:constructor = null; |==> <NO-OP>
628:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@<init>(com.google.javascript.jscomp.TightenTypes,com.google.javascript.jscomp.CodingConvention):833:28897:this.codingConvention = convention; |==> <NO-OP>
629:STD:<CALL>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@addInvalidatingType(com.google.javascript.rhino.jstype.JSType):837:29007:checkState(!type.isUnionType()); |==> <NO-OP>
630:STD:<CALL>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@addInvalidatingType(com.google.javascript.rhino.jstype.JSType):838:29046:invalidatingTypes.add(type); |==> <NO-OP>
631:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getFunctionScope(com.google.javascript.rhino.Node):847:29344:func != null |==> true
632:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getType(com.google.javascript.rhino.jstype.StaticScope<com.google.javascript.jscomp.ConcreteType>,com.google.javascript.rhino.Node,java.lang.String):854:29554:scope != null |==> true
633:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):871:30140:jsType == null |==> false
634:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):873:30210:jsType.isUnknownType() |==> false
635:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):873:30210:jsType.isUnknownType() |==> true
636:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):877:30420:concrete != null |==> true
637:COR:&&(boolean,boolean):==(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):877:30411:concrete != null && !concrete.getPropertyType(prop).isNone() |==> concrete != null == !concrete.getPropertyType(prop).isNone()
638:COR:&&(boolean,boolean):FALSE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):877:30428:concrete != null && !concrete.getPropertyType(prop).isNone() |==> false
639:COR:&&(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):877:30411:concrete != null && !concrete.getPropertyType(prop).isNone() |==> concrete != null
640:COR:&&(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):877:30431:concrete != null && !concrete.getPropertyType(prop).isNone() |==> !concrete.getPropertyType(prop).isNone()
641:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.Node,java.lang.String):878:30487:cType = cType.unionWith(concrete); |==> <NO-OP>
642:STD:<ASSIGN>:<NO-OP>:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.jstype.JSType,java.lang.String):889:30743:jsType = jsType.restrictByNotNullOrUndefined(); |==> <NO-OP>
643:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.jstype.JSType,java.lang.String):896:31002:jsType.autoboxesTo() != null |==> true
644:ROR:!=(java.lang.Object,java.lang.Object):TRUE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@maybeAddAutoboxes(com.google.javascript.jscomp.ConcreteType,com.google.javascript.rhino.jstype.JSType,java.lang.String):899:31178:jsType.unboxesTo() != null |==> true
645:ROR:==(java.lang.Object,java.lang.Object):FALSE(java.lang.Object,java.lang.Object):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31533:type == null |==> false
646:COR:||(boolean,boolean):!=(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31527:(type == null) || type.isAll() |==> (type == null) != type.isAll()
647:COR:||(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31527:(type == null) || type.isAll() |==> (type == null)
648:COR:||(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31545:(type == null) || type.isAll() |==> type.isAll()
649:COR:||(boolean,boolean):TRUE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31542:(type == null) || type.isAll() |==> true
650:COR:||(boolean,boolean):!=(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31527:(type == null) || type.isAll() || type.isFunction() |==> ((type == null) || type.isAll()) != type.isFunction()
651:COR:||(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31527:(type == null) || type.isAll() || type.isFunction() |==> (type == null) || type.isAll()
652:COR:||(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31561:(type == null) || type.isAll() || type.isFunction() |==> type.isFunction()
653:COR:||(boolean,boolean):TRUE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31558:(type == null) || type.isAll() || type.isFunction() |==> true
654:COR:&&(boolean,boolean):==(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):910:31591:type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType) |==> type.isInstance() == invalidatingTypes.contains(type.toInstance().instanceType)
655:COR:&&(boolean,boolean):FALSE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):911:31621:type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType) |==> false
656:COR:&&(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):910:31591:type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType) |==> type.isInstance()
657:COR:&&(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):911:31624:type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType) |==> invalidatingTypes.contains(type.toInstance().instanceType)
658:COR:||(boolean,boolean):!=(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31527:(type == null) || type.isAll() || type.isFunction() || (type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType)) |==> ((type == null) || type.isAll() || type.isFunction()) != (type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType))
659:COR:||(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):909:31527:(type == null) || type.isAll() || type.isFunction() || (type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType)) |==> (type == null) || type.isAll() || type.isFunction()
660:COR:||(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):910:31590:(type == null) || type.isAll() || type.isFunction() || (type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType)) |==> (type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType))
661:COR:||(boolean,boolean):TRUE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isInvalidatingType(com.google.javascript.jscomp.ConcreteType):910:31587:(type == null) || type.isAll() || type.isFunction() || (type.isInstance() && invalidatingTypes.contains(type.toInstance().instanceType)) |==> true
662:COR:||(boolean,boolean):!=(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):922:31993:type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType() |==> type.toInstance().isFunctionPrototype() != type.toInstance().instanceType.isInstanceType()
663:COR:||(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):922:31993:type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType() |==> type.toInstance().isFunctionPrototype()
664:COR:||(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):923:32049:type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType() |==> type.toInstance().instanceType.isInstanceType()
665:COR:||(boolean,boolean):TRUE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):923:32046:type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType() |==> true
666:COR:&&(boolean,boolean):==(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):921:31962:type.isInstance() && !(type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType()) |==> type.isInstance() == !(type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType())
667:COR:&&(boolean,boolean):FALSE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):922:31988:type.isInstance() && !(type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType()) |==> false
668:COR:&&(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):921:31962:type.isInstance() && !(type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType()) |==> type.isInstance()
669:COR:&&(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@isTypeToSkip(com.google.javascript.jscomp.ConcreteType):922:31991:type.isInstance() && !(type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType()) |==> !(type.toInstance().isFunctionPrototype() || type.toInstance().instanceType.isInstanceType())
670:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeAlternatives(com.google.javascript.jscomp.ConcreteType):934:32385:type.isUnion() |==> false
671:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeAlternatives(com.google.javascript.jscomp.ConcreteType):934:32385:type.isUnion() |==> true
672:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):943:32671:type.isInstance() |==> false
673:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):943:32671:type.isInstance() |==> true
674:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):946:32846:type.isFunction() |==> false
675:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):946:32846:type.isFunction() |==> true
676:COR:||(boolean,boolean):!=(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):947:32864:"prototype".equals(field) || codingConvention.isSuperClassReference(field) |==> "prototype".equals(field) != codingConvention.isSuperClassReference(field)
677:COR:||(boolean,boolean):LHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):947:32864:"prototype".equals(field) || codingConvention.isSuperClassReference(field) |==> "prototype".equals(field)
678:COR:||(boolean,boolean):RHS(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):948:32905:"prototype".equals(field) || codingConvention.isSuperClassReference(field) |==> codingConvention.isSuperClassReference(field)
679:COR:||(boolean,boolean):TRUE(boolean,boolean):com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):948:32902:"prototype".equals(field) || codingConvention.isSuperClassReference(field) |==> true
680:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):951:33015:type.isNone() |==> false
681:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):951:33015:type.isNone() |==> true
682:COR:<METHOD_INVOCATION(boolean)>:FALSE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):956:33323:type.isUnion() |==> false
683:COR:<METHOD_INVOCATION(boolean)>:TRUE:com.google.javascript.jscomp.DisambiguateProperties$ConcreteTypeSystem@getTypeWithProperty(java.lang.String,com.google.javascript.jscomp.ConcreteType):956:33323:type.isUnion() |==> true
